MachineID,Timestamp,Temperature,Vibration,Pressure,RPM,OperatingHours,LastMaintenanceDays,Failure
7,2024-01-03 00:00:00,75.24,1.326,96.05,952.7,358.2,39,0
7,2024-01-03 01:00:00,74.29,1.413,90.63,998.5,408.7,34,0
8,2024-01-01 00:00:00,59.34,1.402,90.14,837.0,439.0,34,0
8,2024-01-01 01:00:00,58.76,2.383,91.3,821.1,427.3,25,0
8,2024-01-01 02:00:00,57.4,2.17,83.02,832.3,438.5,19,0
8,2024-01-01 03:00:00,62.0,1.856,89.94,872.9,439.7,26,0
8,2024-01-01 04:00:00,61.63,2.004,89.25,840.2,386.9,28,0
8,2024-01-01 05:00:00,59.27,2.196,91.28,861.8,377.1,31,0
8,2024-01-01 06:00:00,60.44,1.996,88.02,848.3,396.4,35,0
8,2024-01-01 07:00:00,63.29,2.155,92.34,793.5,378.4,32,0
8,2024-01-01 08:00:00,59.69,1.81,94.21,861.0,434.4,25,0
8,2024-01-01 09:00:00,63.3,1.659,88.21,833.1,387.8,28,0
8,2024-01-01 10:00:00,60.9,1.944,90.19,888.1,414.4,30,0
8,2024-01-01 11:00:00,59.21,1.628,92.04,840.5,391.0,29,0
8,2024-01-01 12:00:00,57.23,1.752,82.71,833.3,417.7,34,0
8,2024-01-01 13:00:00,60.11,2.326,93.62,859.4,441.5,28,0
8,2024-01-01 14:00:00,64.17,1.915,91.11,815.2,389.5,26,0
8,2024-01-01 15:00:00,60.62,2.17,94.95,843.7,410.6,22,0
8,2024-01-01 16:00:00,62.91,2.199,91.06,884.0,438.4,27,0
8,2024-01-01 17:00:00,61.2,1.906,87.64,768.4,403.7,37,0
8,2024-01-01 18:00:00,60.79,1.643,96.01,851.5,393.9,31,0
8,2024-01-01 19:00:00,61.0,2.24,87.35,847.5,421.7,31,0
8,2024-01-01 20:00:00,61.79,2.087,91.1,878.0,434.0,32,0
8,2024-01-01 21:00:00,58.14,2.071,88.78,812.9,415.8,26,0
8,2024-01-01 22:00:00,56.58,2.0,83.08,828.1,380.8,31,0
8,2024-01-01 23:00:00,65.96,2.132,87.02,831.2,451.6,25,0
8,2024-01-02 00:00:00,58.74,2.051,89.07,820.3,403.9,29,0
8,2024-01-02 01:00:00,58.24,1.655,89.96,827.9,465.0,37,0
8,2024-01-02 02:00:00,58.54,1.159,90.82,830.0,424.8,39,0
8,2024-01-02 03:00:00,61.32,2.369,93.26,786.4,442.6,40,0
8,2024-01-02 04:00:00,59.71,2.419,90.06,862.0,411.7,60,0
8,2024-01-02 05:00:00,61.86,2.246,90.7,813.4,405.5,57,0
8,2024-01-02 06:00:00,62.96,2.18,87.29,830.2,423.6,54,0
8,2024-01-02 07:00:00,66.82,2.522,89.86,826.4,459.4,51,0
8,2024-01-02 08:00:00,63.81,2.573,89.44,803.4,454.9,48,0
8,2024-01-02 09:00:00,69.7,2.692,81.24,784.7,474.8,45,0
8,2024-01-02 10:00:00,70.62,2.597,90.91,813.6,424.8,42,0
8,2024-01-02 11:00:00,72.43,2.523,83.52,723.9,422.4,39,0
8,2024-01-02 12:00:00,68.81,3.395,89.8,835.3,453.5,36,0
8,2024-01-02 13:00:00,69.17,3.502,91.35,872.0,430.1,33,0
8,2024-01-02 14:00:00,72.15,3.634,93.79,839.5,428.0,30,0
8,2024-01-02 15:00:00,77.28,4.218,89.22,770.4,472.2,27,0
8,2024-01-02 16:00:00,70.37,3.132,92.99,802.3,471.5,24,0
8,2024-01-02 17:00:00,71.53,3.26,90.64,726.4,426.2,21,0
8,2024-01-02 18:00:00,80.05,4.778,85.48,756.6,401.3,18,0
8,2024-01-02 19:00:00,68.29,4.066,90.66,864.5,399.6,15,0
8,2024-01-02 20:00:00,82.42,4.547,91.39,889.5,429.4,12,1
8,2024-01-02 21:00:00,75.38,3.865,102.81,698.1,425.3,9,1
8,2024-01-02 22:00:00,76.32,3.427,82.47,740.1,409.2,6,1
8,2024-01-02 23:00:00,77.57,4.976,75.37,668.5,425.3,3,1
8,2024-01-03 00:00:00,80.94,6.049,89.22,831.7,418.4,0,1
8,2024-01-03 01:00:00,88.77,5.014,87.14,807.1,493.0,0,1
9,2024-01-01 00:00:00,75.13,1.033,109.12,940.3,450.4,26,0
9,2024-01-01 01:00:00,73.21,1.039,111.51,886.6,458.5,34,0
9,2024-01-01 02:00:00,74.52,0.997,113.38,912.0,446.9,27,0
9,2024-01-01 03:00:00,71.98,0.901,104.82,916.1,435.7,29,0
9,2024-01-01 04:00:00,74.55,1.348,109.51,924.9,475.8,25,0
9,2024-01-01 05:00:00,69.76,1.02,114.76,872.8,420.9,26,0
9,2024-01-01 06:00:00,70.79,1.326,108.91,936.3,439.3,26,0
9,2024-01-01 07:00:00,71.65,1.386,111.3,907.5,448.7,27,0
9,2024-01-01 08:00:00,71.04,1.327,112.93,884.7,496.0,23,0
9,2024-01-01 09:00:00,68.1,0.961,116.73,950.1,417.8,25,0
9,2024-01-01 10:00:00,68.22,1.079,112.09,940.0,485.4,35,0
9,2024-01-01 11:00:00,73.21,1.47,109.29,920.1,422.4,29,0
9,2024-01-01 12:00:00,74.36,1.267,103.63,978.7,475.8,32,0
9,2024-01-01 13:00:00,71.3,0.981,111.23,938.2,482.5,22,0
9,2024-01-01 14:00:00,71.16,0.889,113.67,949.2,508.0,49,0
9,2024-01-01 15:00:00,70.72,1.194,110.67,942.7,452.2,36,0
9,2024-01-01 16:00:00,70.2,0.338,111.71,859.4,510.0,28,0
9,2024-01-01 17:00:00,74.98,1.359,111.88,892.1,476.1,29,0
9,2024-01-01 18:00:00,71.74,1.325,110.13,933.4,439.2,22,0
9,2024-01-01 19:00:00,68.49,0.842,112.26,963.4,439.8,24,0
9,2024-01-01 20:00:00,74.76,1.143,106.23,939.2,492.1,32,0
9,2024-01-01 21:00:00,71.07,0.71,113.44,931.9,483.1,24,0
9,2024-01-01 22:00:00,74.82,1.22,109.5,942.0,454.5,43,0
9,2024-01-01 23:00:00,70.54,1.222,112.15,902.0,512.0,23,0
9,2024-01-02 00:00:00,74.05,1.587,104.33,884.3,454.3,26,0
9,2024-01-02 01:00:00,71.8,1.171,112.96,927.3,519.5,29,0
9,2024-01-02 02:00:00,71.05,0.776,110.35,891.9,441.9,23,0
9,2024-01-02 03:00:00,71.37,1.409,114.44,953.5,454.7,38,0
9,2024-01-02 04:00:00,73.23,0.793,113.11,900.2,504.8,39,0
9,2024-01-02 05:00:00,68.58,0.877,112.0,936.9,437.5,26,0
9,2024-01-02 06:00:00,73.97,0.767,107.87,930.1,454.6,32,0
9,2024-01-02 07:00:00,73.81,0.885,113.44,882.4,521.0,30,0
9,2024-01-02 08:00:00,71.42,0.991,108.76,911.4,528.4,32,0
9,2024-01-02 09:00:00,71.83,1.336,111.18,891.7,482.7,36,0
9,2024-01-02 10:00:00,71.54,0.76,112.4,855.1,481.5,36,0
9,2024-01-02 11:00:00,71.79,1.338,107.61,911.7,438.1,37,0
9,2024-01-02 12:00:00,72.6,0.465,115.34,902.5,438.2,29,0
9,2024-01-02 13:00:00,71.86,1.667,111.72,953.2,461.4,32,0
9,2024-01-02 14:00:00,73.43,1.374,112.45,880.1,536.4,30,0
9,2024-01-02 15:00:00,72.34,1.536,106.76,917.1,464.1,39,0
9,2024-01-02 16:00:00,73.63,1.703,111.62,895.3,517.2,25,0
9,2024-01-02 17:00:00,70.94,1.556,112.84,870.4,536.7,24,0
9,2024-01-02 18:00:00,73.8,1.41,110.28,901.1,540.0,28,0
9,2024-01-02 19:00:00,70.63,0.771,110.64,926.6,444.4,33,0
9,2024-01-02 20:00:00,73.41,1.453,107.95,876.4,524.7,28,0
9,2024-01-02 21:00:00,74.45,1.091,108.91,937.6,529.7,18,0
9,2024-01-02 22:00:00,73.79,1.106,111.02,909.9,495.9,20,0
9,2024-01-02 23:00:00,69.86,1.042,111.76,948.0,543.0,30,0
9,2024-01-03 00:00:00,73.26,1.205,115.7,910.8,502.7,31,0
9,2024-01-03 01:00:00,71.76,0.934,109.28,928.2,484.6,35,0
10,2024-01-01 00:00:00,70.42,0.778,108.59,1382.3,543.6,30,0
10,2024-01-01 01:00:00,72.74,1.214,109.38,1420.3,484.3,30,0
10,2024-01-01 02:00:00,68.81,0.813,108.14,1418.3,498.1,27,0
10,2024-01-01 03:00:00,68.93,1.103,104.53,1388.8,498.8,34,0
10,2024-01-01 04:00:00,75.64,0.728,110.52,1387.5,539.5,25,0
10,2024-01-01 05:00:00,74.1,0.773,105.99,1410.8,549.8,40,0
10,2024-01-01 06:00:00,74.74,0.508,110.21,1429.7,485.8,23,0
10,2024-01-01 07:00:00,71.42,0.887,110.48,1407.2,537.6,29,0
10,2024-01-01 08:00:00,72.34,1.06,110.13,1415.4,512.1,18,0
10,2024-01-01 09:00:00,74.9,1.188,107.47,1382.4,496.0,26,0
10,2024-01-01 10:00:00,74.12,0.738,118.13,1451.3,476.4,25,0
10,2024-01-01 11:00:00,71.78,1.179,111.26,1453.7,555.7,33,0
10,2024-01-01 12:00:00,72.13,1.461,106.23,1372.4,466.0,30,0
10,2024-01-01 13:00:00,74.69,1.083,105.33,1401.7,534.3,24,0
10,2024-01-01 14:00:00,72.82,1.382,105.32,1413.8,549.3,32,0
10,2024-01-01 15:00:00,76.79,1.025,109.97,1396.9,472.4,29,0
10,2024-01-01 16:00:00,75.26,0.275,107.3,1423.4,552.3,36,0
10,2024-01-01 17:00:00,74.75,0.434,108.79,1389.7,532.8,26,0
10,2024-01-01 18:00:00,73.26,1.229,109.53,1369.9,511.0,45,0
10,2024-01-01 19:00:00,72.77,0.993,106.73,1404.7,499.4,35,0
10,2024-01-01 20:00:00,70.99,0.246,112.65,1414.3,522.5,33,0
10,2024-01-01 21:00:00,74.34,1.388,108.92,1482.8,506.4,21,0
10,2024-01-01 22:00:00,71.47,0.839,110.68,1505.0,547.6,24,0
10,2024-01-01 23:00:00,74.25,0.471,106.34,1407.3,573.2,32,0
10,2024-01-02 00:00:00,73.34,0.774,102.51,1474.5,542.2,19,0
10,2024-01-02 01:00:00,77.87,0.54,112.13,1412.0,508.0,25,0
10,2024-01-02 02:00:00,74.5,1.583,115.02,1390.6,551.5,26,0
10,2024-01-02 03:00:00,74.92,1.279,102.15,1409.1,564.6,25,0
10,2024-01-02 04:00:00,71.55,0.627,108.7,1401.3,517.0,25,0
10,2024-01-02 05:00:00,74.09,1.51,104.96,1408.7,557.2,26,0
10,2024-01-02 06:00:00,73.67,1.257,105.62,1411.1,533.1,26,0
10,2024-01-02 07:00:00,74.82,1.597,108.79,1390.8,583.8,29,0
10,2024-01-02 08:00:00,70.0,1.365,111.21,1377.9,507.3,36,0
10,2024-01-02 09:00:00,74.84,1.004,109.75,1417.6,492.2,30,0
10,2024-01-02 10:00:00,72.7,0.432,113.57,1393.9,512.5,28,0
10,2024-01-02 11:00:00,72.27,0.833,107.73,1411.1,567.9,37,0
10,2024-01-02 12:00:00,74.02,1.034,109.85,1435.1,499.1,25,0
10,2024-01-02 13:00:00,74.85,0.731,108.17,1405.2,578.7,29,0
10,2024-01-02 14:00:00,71.32,0.879,107.99,1376.6,540.3,31,0
10,2024-01-02 15:00:00,71.78,0.808,106.25,1377.7,547.3,23,0
10,2024-01-02 16:00:00,70.18,0.298,109.2,1398.2,515.2,28,0
10,2024-01-02 17:00:00,72.05,0.918,106.64,1410.3,572.4,29,0
10,2024-01-02 18:00:00,71.11,1.132,108.99,1434.7,552.4,28,0
10,2024-01-02 19:00:00,73.0,0.53,109.63,1426.7,492.6,22,0
10,2024-01-02 20:00:00,76.53,0.871,117.33,1379.8,508.3,35,0
10,2024-01-02 21:00:00,70.73,0.783,104.35,1447.8,554.5,21,0
10,2024-01-02 22:00:00,74.73,0.85,111.0,1424.3,585.9,27,0
10,2024-01-02 23:00:00,71.3,0.525,103.62,1471.5,574.0,38,0
10,2024-01-03 00:00:00,75.25,0.709,104.39,1432.9,551.0,33,0
10,2024-01-03 01:00:00,69.84,0.475,106.62,1431.3,582.3,31,0
11,2024-01-01 00:00:00,75.9,0.987,114.44,1014.5,520.5,33,0
11,2024-01-01 01:00:00,72.98,0.778,111.54,1043.3,505.8,27,0
11,2024-01-01 02:00:00,70.22,0.967,113.02,970.3,497.2,24,0
11,2024-01-01 03:00:00,73.63,1.031,113.78,953.9,507.3,36,0
11,2024-01-01 04:00:00,71.69,0.884,111.31,1029.4,595.0,32,0
11,2024-01-01 05:00:00,72.58,1.536,111.53,940.3,534.6,41,0
11,2024-01-01 06:00:00,72.16,1.302,106.93,998.0,535.2,21,0
11,2024-01-01 07:00:00,73.07,0.623,111.04,1052.2,536.6,35,0
11,2024-01-01 08:00:00,71.99,1.075,114.12,1026.5,560.3,25,0
11,2024-01-01 09:00:00,72.09,1.716,114.31,1010.3,520.6,28,0
11,2024-01-01 10:00:00,72.3,0.544,111.91,999.4,540.6,32,0
11,2024-01-01 11:00:00,70.2,1.199,113.64,1007.4,514.2,32,0
11,2024-01-01 12:00:00,72.38,0.911,110.15,1024.6,558.1,25,0
11,2024-01-01 13:00:00,75.55,1.093,115.17,1006.7,507.1,27,0
11,2024-01-01 14:00:00,73.89,0.986,114.0,989.6,562.1,29,0
11,2024-01-01 15:00:00,72.13,0.96,108.82,1062.7,514.0,25,0
11,2024-01-01 16:00:00,76.98,0.796,110.6,995.8,524.0,42,0
11,2024-01-01 17:00:00,70.18,1.146,111.76,1009.0,596.9,23,0
11,2024-01-01 18:00:00,73.01,1.549,110.75,1038.9,588.1,30,0
11,2024-01-01 19:00:00,71.81,0.918,111.22,1068.8,580.6,19,0
11,2024-01-01 20:00:00,74.64,1.193,112.85,964.8,608.2,36,0
11,2024-01-01 21:00:00,72.78,0.991,114.27,1014.1,584.9,16,0
11,2024-01-01 22:00:00,70.76,0.582,110.12,986.4,607.0,26,0
11,2024-01-01 23:00:00,72.88,1.0,116.3,1012.6,606.5,32,0
11,2024-01-02 00:00:00,71.66,0.981,117.31,1055.2,612.6,26,0
11,2024-01-02 01:00:00,72.51,1.464,111.72,1025.7,519.8,25,0
11,2024-01-02 02:00:00,73.18,1.266,110.48,1028.7,623.3,41,0
11,2024-01-02 03:00:00,73.78,0.734,111.32,995.1,569.2,32,0
11,2024-01-02 04:00:00,77.04,1.34,115.86,984.6,576.2,32,0
11,2024-01-02 05:00:00,72.13,0.957,110.09,1017.8,589.7,36,0
11,2024-01-02 06:00:00,73.69,1.186,111.61,1035.5,628.5,28,0
11,2024-01-02 07:00:00,74.62,1.572,115.44,1008.9,578.9,20,0
11,2024-01-02 08:00:00,72.77,0.518,117.44,1003.7,596.7,33,0
11,2024-01-02 09:00:00,71.76,1.293,110.01,1027.5,596.7,35,0
11,2024-01-02 10:00:00,74.81,0.865,114.64,954.0,573.6,32,0
11,2024-01-02 11:00:00,72.98,1.372,115.39,1005.0,614.2,21,0
11,2024-01-02 12:00:00,73.25,0.59,114.44,1027.8,635.5,31,0
11,2024-01-02 13:00:00,71.95,1.881,112.89,1046.6,618.2,28,0
11,2024-01-02 14:00:00,72.11,0.585,108.55,1001.2,589.1,23,0
11,2024-01-02 15:00:00,72.44,0.81,112.04,1024.7,582.2,27,0
11,2024-01-02 16:00:00,71.69,1.603,112.62,975.2,536.6,24,0
11,2024-01-02 17:00:00,74.14,0.955,111.05,1058.0,554.4,33,0
11,2024-01-02 18:00:00,72.34,0.669,112.76,1004.7,535.6,29,0
11,2024-01-02 19:00:00,74.45,1.47,113.3,975.8,593.5,31,0
11,2024-01-02 20:00:00,72.47,1.094,112.22,969.3,610.6,23,0
11,2024-01-02 21:00:00,72.37,1.31,112.35,1021.1,578.6,29,0
11,2024-01-02 22:00:00,77.3,1.001,114.32,979.2,604.8,25,0
11,2024-01-02 23:00:00,70.77,0.828,113.73,1069.2,584.6,33,0
11,2024-01-03 00:00:00,69.99,0.281,111.5,1003.1,603.3,24,0
11,2024-01-03 01:00:00,73.83,0.962,115.89,1010.4,583.8,30,0
12,2024-01-01 00:00:00,59.07,2.095,103.05,1236.7,607.3,33,0
12,2024-01-01 01:00:00,63.45,1.435,107.03,1280.7,548.3,24,0
12,2024-01-01 02:00:00,64.37,1.766,103.24,1225.6,658.7,24,0
12,2024-01-01 03:00:00,65.48,1.721,104.22,1223.9,628.8,24,0
12,2024-01-01 04:00:00,59.59,1.714,110.62,1278.5,599.2,24,0
12,2024-01-01 05:00:00,63.39,1.703,104.69,1244.3,622.5,27,0
12,2024-01-01 06:00:00,62.53,2.013,108.94,1199.8,666.5,32,0
12,2024-01-01 07:00:00,59.76,1.873,102.64,1199.4,625.3,32,0
12,2024-01-01 08:00:00,64.0,2.207,106.51,1273.8,564.0,29,0
12,2024-01-01 09:00:00,65.1,1.861,106.38,1215.2,617.5,37,0
12,2024-01-01 10:00:00,65.86,1.598,109.19,1243.5,588.9,32,0
12,2024-01-01 11:00:00,64.5,1.251,110.89,1195.0,616.8,32,0
12,2024-01-01 12:00:00,64.41,1.567,105.47,1274.3,599.0,24,0
12,2024-01-01 13:00:00,63.57,2.238,106.85,1261.3,608.7,32,0
12,2024-01-01 14:00:00,67.56,2.055,108.24,1222.9,662.4,39,0
12,2024-01-01 15:00:00,65.48,1.25,112.15,1264.3,640.3,33,0
12,2024-01-01 16:00:00,68.39,2.083,104.93,1237.3,657.9,25,0
12,2024-01-01 17:00:00,62.11,2.064,110.68,1203.8,632.4,27,0
12,2024-01-01 18:00:00,63.69,2.146,110.35,1220.5,610.3,37,0
12,2024-01-01 19:00:00,69.03,2.046,107.65,1253.3,631.8,33,0
12,2024-01-01 20:00:00,60.77,1.77,108.18,1214.7,582.8,27,0
12,2024-01-01 21:00:00,66.16,2.277,113.86,1221.8,636.1,35,0
12,2024-01-01 22:00:00,67.46,2.372,107.71,1292.1,625.5,30,0
12,2024-01-01 23:00:00,65.11,2.187,107.49,1236.1,599.5,27,0
12,2024-01-02 00:00:00,66.55,1.621,112.4,1214.5,596.2,32,0
12,2024-01-02 01:00:00,67.68,2.146,107.46,1223.5,618.4,31,0
12,2024-01-02 02:00:00,65.84,1.953,103.66,1226.8,664.8,21,0
12,2024-01-02 03:00:00,63.6,2.117,103.58,1270.9,639.5,24,0
12,2024-01-02 04:00:00,66.48,1.693,109.27,1209.1,675.9,38,0
12,2024-01-02 05:00:00,67.6,1.809,104.76,1188.8,656.6,30,0
12,2024-01-02 06:00:00,67.14,1.944,105.55,1246.5,568.6,41,0
12,2024-01-02 07:00:00,66.03,1.937,112.02,1218.1,568.0,41,0
12,2024-01-02 08:00:00,66.5,2.133,105.3,1204.9,634.0,26,0
12,2024-01-02 09:00:00,62.51,1.52,110.77,1243.5,612.2,31,0
12,2024-01-02 10:00:00,65.69,1.872,111.65,1263.8,680.8,31,0
12,2024-01-02 11:00:00,66.24,2.496,110.2,1214.1,609.1,30,0
12,2024-01-02 12:00:00,64.41,1.841,104.55,1202.6,573.5,36,0
12,2024-01-02 13:00:00,69.94,2.579,105.58,1236.8,631.6,31,0
12,2024-01-02 14:00:00,64.72,1.599,106.79,1210.3,630.5,30,0
12,2024-01-02 15:00:00,65.93,1.906,108.99,1213.9,701.9,23,0
12,2024-01-02 16:00:00,64.46,2.289,103.94,1244.8,628.6,32,0
12,2024-01-02 17:00:00,63.35,2.234,102.43,1265.3,592.5,30,0
12,2024-01-02 18:00:00,67.92,1.705,103.26,1232.5,671.4,40,0
12,2024-01-02 19:00:00,63.05,2.048,109.91,1251.6,583.7,37,0
12,2024-01-02 20:00:00,64.05,1.978,108.92,1243.0,661.7,24,0
12,2024-01-02 21:00:00,64.66,2.066,105.5,1225.1,608.8,29,0
12,2024-01-02 22:00:00,65.37,2.073,103.93,1204.2,616.7,25,0
12,2024-01-02 23:00:00,65.76,2.196,101.19,1272.8,615.6,33,0
12,2024-01-03 00:00:00,61.3,2.034,113.94,1227.4,699.1,30,0
12,2024-01-03 01:00:00,62.8,1.428,111.14,1246.6,667.5,26,0
13,2024-01-01 00:00:00,74.04,0.614,90.42,1393.6,675.1,35,0
13,2024-01-01 01:00:00,81.49,0.346,84.6,1391.3,660.2,29,0
13,2024-01-01 02:00:00,74.86,0.853,90.12,1329.5,605.3,25,0
13,2024-01-01 03:00:00,75.54,0.978,93.57,1400.7,612.7,29,0
13,2024-01-01 04:00:00,74.86,0.61,90.78,1355.9,689.4,30,0
13,2024-01-01 05:00:00,72.71,0.449,91.21,1360.0,671.9,22,0
13,2024-01-01 06:00:00,75.21,0.819,90.63,1407.8,598.7,31,0
13,2024-01-01 07:00:00,73.8,1.168,92.05,1389.6,624.4,30,0
13,2024-01-01 08:00:00,75.79,0.91,94.79,1387.7,608.9,29,0
13,2024-01-01 09:00:00,76.78,0.633,92.04,1412.5,632.4,32,0
13,2024-01-01 10:00:00,75.44,0.586,84.67,1411.4,646.1,27,0
13,2024-01-01 11:00:00,74.26,1.071,89.12,1364.2,644.8,33,0
13,2024-01-01 12:00:00,74.85,0.593,91.43,1384.1,662.9,31,0
13,2024-01-01 13:00:00,76.98,0.82,93.7,1331.8,613.4,31,0
13,2024-01-01 14:00:00,78.1,1.14,93.84,1417.7,617.9,33,0
13,2024-01-01 15:00:00,80.03,0.438,94.3,1379.3,729.0,32,0
13,2024-01-01 16:00:00,74.92,1.383,89.21,1370.0,677.8,30,0
13,2024-01-01 17:00:00,77.09,0.832,91.22,1420.4,713.3,29,0
13,2024-01-01 18:00:00,79.45,1.127,89.31,1424.7,629.9,16,0
13,2024-01-01 19:00:00,78.63,0.163,90.21,1376.9,642.1,37,0
13,2024-01-01 20:00:00,78.82,0.598,90.34,1434.4,686.0,35,0
13,2024-01-01 21:00:00,77.54,1.071,92.26,1424.4,666.7,36,0
13,2024-01-01 22:00:00,78.15,1.13,91.15,1329.2,626.1,36,0
13,2024-01-01 23:00:00,80.85,0.897,89.02,1392.4,664.5,28,0
13,2024-01-02 00:00:00,76.37,0.695,86.79,1400.2,721.5,26,0
13,2024-01-02 01:00:00,75.19,0.86,92.22,1426.2,668.2,30,0
13,2024-01-02 02:00:00,73.97,0.627,83.36,1401.3,741.0,27,0
13,2024-01-02 03:00:00,77.29,1.28,85.53,1404.5,610.9,23,0
13,2024-01-02 04:00:00,76.55,0.648,89.86,1396.8,666.3,26,0
13,2024-01-02 05:00:00,78.11,0.531,92.28,1388.4,626.7,33,0
13,2024-01-02 06:00:00,73.78,1.239,93.18,1383.0,646.4,29,0
13,2024-01-02 07:00:00,74.85,0.462,91.63,1412.9,701.4,34,0
13,2024-01-02 08:00:00,75.68,0.67,92.41,1389.2,747.2,24,0
13,2024-01-02 09:00:00,77.69,0.491,90.29,1404.9,703.7,34,0
13,2024-01-02 10:00:00,79.13,0.739,89.98,1361.5,618.7,29,0
13,2024-01-02 11:00:00,79.73,0.847,93.77,1395.1,708.9,35,0
13,2024-01-02 12:00:00,75.76,1.101,87.2,1448.7,710.6,20,0
13,2024-01-02 13:00:00,78.16,0.808,85.75,1384.8,671.6,26,0
13,2024-01-02 14:00:00,74.0,0.807,93.52,1375.7,649.7,29,0
13,2024-01-02 15:00:00,80.02,0.696,93.31,1392.7,694.9,30,0
13,2024-01-02 16:00:00,79.19,0.46,84.2,1363.5,655.5,32,0
13,2024-01-02 17:00:00,78.29,0.651,92.91,1385.9,716.8,33,0
13,2024-01-02 18:00:00,78.0,0.528,95.45,1446.6,681.6,26,0
13,2024-01-02 19:00:00,74.38,0.647,89.63,1357.9,704.6,28,0
13,2024-01-02 20:00:00,72.02,0.209,96.83,1453.6,649.2,26,0
13,2024-01-02 21:00:00,72.9,0.645,92.18,1376.1,645.5,24,0
13,2024-01-02 22:00:00,74.8,0.576,96.44,1372.7,628.1,30,0
13,2024-01-02 23:00:00,80.95,0.35,87.49,1375.9,697.6,34,0
13,2024-01-03 00:00:00,75.06,0.968,96.62,1407.4,697.4,27,0
13,2024-01-03 01:00:00,77.16,0.905,86.59,1367.8,733.0,26,0
14,2024-01-01 00:00:00,66.45,1.944,91.91,869.5,654.3,25,0
14,2024-01-01 01:00:00,69.8,2.004,94.63,863.9,654.8,26,0
14,2024-01-01 02:00:00,66.37,2.325,98.87,817.4,698.0,30,0
14,2024-01-01 03:00:00,68.99,1.798,95.66,819.3,699.7,35,0
14,2024-01-01 04:00:00,69.87,2.147,94.46,817.7,682.4,32,0
14,2024-01-01 05:00:00,64.11,2.248,94.6,877.0,680.9,28,0
14,2024-01-01 06:00:00,68.03,2.541,103.55,859.4,642.3,31,0
14,2024-01-01 07:00:00,68.51,2.168,95.27,878.0,733.8,30,0
14,2024-01-01 08:00:00,71.81,2.383,96.83,881.3,735.6,29,0
14,2024-01-01 09:00:00,67.36,1.796,91.34,916.5,683.4,36,0
14,2024-01-01 10:00:00,66.46,1.884,95.63,868.0,658.9,27,0
14,2024-01-01 11:00:00,69.62,1.957,100.59,896.5,729.3,34,0
14,2024-01-01 12:00:00,67.65,1.717,101.79,807.2,646.2,32,0
14,2024-01-01 13:00:00,65.67,2.086,91.73,838.2,736.9,32,0
14,2024-01-01 14:00:00,65.35,1.76,97.85,844.5,775.5,26,0
14,2024-01-01 15:00:00,68.64,2.014,98.37,867.4,765.5,26,0
14,2024-01-01 16:00:00,71.95,2.267,93.73,854.3,729.8,26,0
14,2024-01-01 17:00:00,70.76,1.78,97.69,893.4,724.7,28,0
14,2024-01-01 18:00:00,66.36,1.796,96.05,798.0,786.6,39,0
14,2024-01-01 19:00:00,64.8,2.33,103.78,854.1,699.9,21,0
14,2024-01-01 20:00:00,68.01,1.897,89.92,851.2,703.0,31,0
14,2024-01-01 21:00:00,70.35,1.688,100.9,845.0,770.9,34,0
14,2024-01-01 22:00:00,66.97,1.988,95.74,875.3,728.8,37,0
14,2024-01-01 23:00:00,66.97,2.434,95.72,801.4,669.8,38,0
14,2024-01-02 00:00:00,70.87,1.821,93.18,873.8,719.6,27,0
14,2024-01-02 01:00:00,68.57,1.996,93.5,851.2,754.3,30,0
14,2024-01-02 02:00:00,67.73,2.235,99.46,822.3,695.7,23,0
14,2024-01-02 03:00:00,68.74,2.28,94.75,794.5,797.7,38,0
14,2024-01-02 04:00:00,69.33,1.999,96.14,854.7,763.8,30,0
14,2024-01-02 05:00:00,65.32,2.336,91.79,844.4,730.7,34,0
14,2024-01-02 06:00:00,70.1,1.315,95.61,821.0,675.4,40,0
14,2024-01-02 07:00:00,68.21,2.191,94.87,864.3,699.7,26,0
14,2024-01-02 08:00:00,66.22,1.811,95.46,855.1,718.5,22,0
14,2024-01-02 09:00:00,69.24,2.532,93.88,929.8,670.9,30,0
14,2024-01-02 10:00:00,67.42,1.776,98.27,858.3,679.3,21,0
14,2024-01-02 11:00:00,69.53,1.905,92.48,854.0,728.3,34,0
14,2024-01-02 12:00:00,71.88,2.0,98.98,886.4,797.1,30,0
14,2024-01-02 13:00:00,68.43,1.898,93.33,885.9,688.2,35,0
14,2024-01-02 14:00:00,70.29,2.495,92.13,822.7,706.9,27,0
14,2024-01-02 15:00:00,66.09,2.371,97.57,852.7,678.1,36,0
14,2024-01-02 16:00:00,65.04,1.838,102.76,898.1,799.5,37,0
14,2024-01-02 17:00:00,67.64,1.452,93.84,868.3,775.3,24,0
14,2024-01-02 18:00:00,66.03,2.417,94.05,891.3,775.4,25,0
14,2024-01-02 19:00:00,66.2,2.172,98.76,878.9,775.2,28,0
14,2024-01-02 20:00:00,66.93,1.4,97.04,874.3,818.2,32,0
14,2024-01-02 21:00:00,67.46,2.085,94.82,866.2,772.8,30,0
14,2024-01-02 22:00:00,67.99,1.457,96.91,897.4,700.0,20,0
14,2024-01-02 23:00:00,66.97,2.183,90.02,891.4,803.3,39,0
14,2024-01-03 00:00:00,69.28,1.7,95.58,848.6,676.6,33,0
14,2024-01-03 01:00:00,67.06,1.622,95.76,813.3,774.6,34,0
