Age,Department,DistanceFromHome,Education,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,YearsAtCompany,YearsSinceLastPromotion,Attrition
57,Sales,1.1,1,3,43600,4,Yes,14.7,3,3.6,0.1,No
30,Sales,0.9,4,4,53400,4,No,18.3,2,3.3,4.9,No
24,Research & Development,27.8,2,2,49900,3,Yes,16.3,3,4.4,1.9,No
30,Sales,1.1,1,2,25500,2,Yes,11.4,3,4.8,0.4,No
49,Sales,7.0,3,1,48400,1,Yes,19.2,3,5.6,1.2,No
28,Research & Development,7.5,4,1,70000,4,No,23.1,3,2.6,1.1,No
33,Research & Development,13.1,2,1,24800,1,No,22.5,3,13.6,6.8,No
34,Research & Development,29.3,2,3,41900,2,No,19.6,2,7.1,1.6,No
46,Human Resources,29.2,2,4,25800,5,No,16.4,2,0.9,0.0,No
49,Sales,0.1,4,3,20000,2,No,23.0,3,9.9,7.7,No
57,Research & Development,7.7,3,2,46900,1,No,23.5,1,1.1,9.8,Yes
58,Research & Development,2.9,4,3,38400,1,No,20.1,4,1.0,0.9,No
52,Sales,10.6,3,3,42400,4,No,19.1,3,6.1,0.2,No
38,Research & Development,3.4,2,2,52200,3,No,16.4,3,2.2,0.2,No
46,Sales,0.2,3,4,22800,2,Yes,24.3,4,9.5,0.9,No
47,Research & Development,9.6,2,1,31600,3,No,17.6,2,4.2,7.8,No
23,Sales,17.3,1,3,36400,2,No,16.0,4,0.0,0.0,No
40,Human Resources,10.5,3,4,47500,3,No,10.4,2,1.7,0.7,No
56,Research & Development,3.7,4,3,40700,3,No,10.0,3,1.7,2.3,No
29,Sales,41.0,4,3,28100,0,No,24.3,4,0.2,0.0,No
43,Human Resources,14.2,3,3,46000,3,Yes,15.0,3,3.8,15.8,Yes
41,Research & Development,5.0,3,3,49500,1,No,15.9,2,0.9,0.0,Yes
50,Sales,2.8,2,3,20700,2,No,17.2,3,2.0,1.4,No
30,Research & Development,0.8,2,4,70000,0,No,9.0,3,11.7,11.5,No
31,Research & Development,2.3,1,2,28600,2,No,14.8,2,1.0,9.5,No
32,Human Resources,2.5,4,4,37000,2,No,10.9,2,4.5,0.3,No
55,Sales,10.6,2,3,34700,1,No,13.3,3,1.3,11.2,No
55,Sales,27.4,2,4,22300,1,Yes,17.0,3,9.1,4.9,Yes
30,Sales,16.0,3,4,23700,2,No,22.9,2,7.3,6.4,No
45,Research & Development,1.9,2,4,25000,2,No,22.6,2,40.0,2.8,No
37,Research & Development,8.8,3,2,51600,2,No,13.5,3,20.0,0.2,No
49,Sales,19.0,1,4,21500,4,No,21.3,3,1.0,1.0,No
25,Human Resources,0.6,1,2,29200,4,No,18.0,4,4.0,3.5,No
51,Sales,9.1,1,4,52300,5,No,14.8,3,1.0,1.9,No
58,Sales,3.1,1,4,30000,1,Yes,20.1,2,4.2,6.0,No
52,Human Resources,12.9,1,4,27700,1,No,13.6,3,2.5,0.1,No
59,Sales,1.9,3,2,20000,2,Yes,24.6,3,10.4,0.3,Yes
39,Research & Development,2.8,3,4,29200,3,No,13.9,3,0.4,0.0,No
48,Sales,3.7,3,3,41700,4,No,22.7,3,8.0,1.1,No
31,Sales,5.3,2,3,52400,3,No,24.8,3,1.1,0.1,No
46,Human Resources,14.0,3,3,30500,1,No,22.9,4,6.2,0.1,No
52,Research & Development,1.1,4,2,42300,5,No,22.3,3,3.3,0.1,No
59,Sales,0.5,3,3,36800,3,No,14.5,3,2.0,2.1,No
41,Sales,2.3,2,4,40500,4,No,20.5,3,4.7,2.3,No
41,Research & Development,18.9,2,1,61200,5,No,17.4,4,1.0,5.6,No
42,Research & Development,3.2,4,2,33500,2,Yes,19.6,2,8.7,4.6,Yes
48,Research & Development,4.9,3,3,27700,1,No,21.6,3,5.9,0.9,No
51,Research & Development,2.8,3,3,32400,2,Yes,13.5,3,1.1,2.8,No
46,Research & Development,26.8,3,4,32700,2,No,10.2,3,2.2,1.0,No
28,Sales,2.1,1,4,61500,4,No,15.4,3,3.9,1.4,No
48,Sales,2.3,1,3,23200,4,No,23.5,3,11.4,1.1,No
40,Research & Development,4.5,1,2,27100,3,No,8.7,2,0.3,0.0,No
22,Sales,30.0,4,3,25600,3,No,22.6,2,7.3,2.8,No
32,Research & Development,22.4,1,3,55200,3,No,21.2,3,10.5,0.4,No
28,Sales,11.8,2,3,36100,2,No,16.7,4,2.3,1.0,No
34,Human Resources,5.4,3,1,20000,2,No,21.3,3,24.8,6.3,No
50,Research & Development,12.2,3,2,68900,0,Yes,19.4,4,35.8,1.3,No
26,Research & Development,2.0,1,3,61400,1,No,14.1,3,3.6,5.4,No
33,Research & Development,11.3,4,4,38900,4,Yes,24.9,3,13.4,2.8,No
39,Research & Development,0.0,4,3,38400,2,Yes,13.9,4,2.1,3.2,No
26,Research & Development,0.4,1,2,30000,2,No,12.6,4,15.6,2.5,No
51,Research & Development,0.3,2,4,63000,2,No,17.7,3,5.2,2.3,No
31,Research & Development,17.7,3,3,44700,1,No,14.6,3,1.0,9.2,No
37,Human Resources,0.3,3,3,30400,2,No,12.6,3,4.3,3.3,No
26,Human Resources,4.8,3,4,36100,3,No,18.5,4,5.9,0.1,No
56,Sales,7.5,1,3,39700,1,Yes,8.0,1,21.6,0.7,No
54,Human Resources,1.0,4,3,24300,2,No,20.2,3,0.2,0.0,No
50,Research & Development,3.7,2,2,41900,1,No,22.0,4,5.1,4.8,No
51,Human Resources,6.3,4,4,37900,7,No,19.8,3,10.7,0.0,No
24,Research & Development,14.3,3,3,48300,3,No,21.5,2,2.9,7.1,No
44,Sales,14.6,4,3,46800,6,No,22.2,4,0.9,0.0,No
22,Research & Development,3.6,4,4,30100,1,Yes,20.7,3,6.6,3.0,No
41,Sales,12.6,3,2,55600,1,No,13.6,4,9.8,16.3,No
52,Research & Development,4.5,2,2,30600,4,Yes,18.0,3,3.1,8.9,Yes
26,Human Resources,3.7,1,1,32900,3,No,12.1,3,14.0,0.4,No
48,Human Resources,0.9,1,4,24800,2,Yes,19.7,3,6.0,6.1,Yes
48,Research & Development,5.5,2,2,42400,2,No,23.1,2,0.5,0.0,No
36,Research & Development,13.4,2,4,36900,4,No,22.5,4,0.6,0.0,No
23,Sales,2.5,4,3,32800,2,No,24.7,3,2.7,3.2,No
36,Sales,33.0,4,2,45500,2,No,17.4,3,0.2,0.0,Yes
44,Sales,13.5,4,3,27000,0,No,18.6,4,4.1,0.7,No
45,Human Resources,4.8,3,3,46300,5,No,20.3,1,0.8,0.0,No
28,Research & Development,7.5,3,2,20600,5,No,12.3,3,12.4,6.1,No
48,Human Resources,2.7,2,4,52600,6,No,24.7,4,6.5,1.5,No
34,Research & Development,1.7,3,1,51900,1,Yes,12.4,3,34.1,4.6,No
45,Research & Development,21.9,1,4,38800,0,No,14.9,3,1.9,0.7,No
26,Sales,2.5,2,2,20000,1,No,15.0,3,1.7,20.3,No
44,Sales,3.8,3,4,33500,2,Yes,16.1,4,7.4,3.9,No
57,Sales,3.7,2,4,32500,3,Yes,12.2,3,0.1,0.0,No
52,Research & Development,25.0,1,3,20500,0,No,8.4,3,2.7,1.1,No
24,Human Resources,17.7,2,4,40200,1,Yes,23.5,3,1.0,0.3,No
26,Sales,2.7,4,3,21500,4,Yes,21.0,4,0.5,0.0,No
36,Sales,0.8,3,3,34700,1,No,10.7,2,5.5,2.4,No
59,Sales,17.3,2,3,47000,2,No,23.7,3,11.7,0.1,No
48,Research & Development,19.7,4,3,30200,2,No,18.1,3,7.8,1.7,No
29,Research & Development,18.3,3,3,31200,3,No,12.6,3,1.3,1.6,No
26,Research & Development,9.3,1,3,56100,5,No,8.0,3,2.8,0.9,No
39,Research & Development,24.8,3,3,33200,2,No,20.7,3,0.8,0.0,No
57,Sales,17.5,2,2,20400,1,Yes,12.4,1,0.1,0.0,Yes
39,Sales,10.3,3,3,42100,2,No,11.5,3,3.4,1.6,No
49,Sales,2.0,3,2,25000,1,No,12.7,3,0.2,0.0,No
35,Research & Development,10.3,4,4,47300,4,No,9.5,3,2.2,0.8,No
30,Sales,17.4,4,2,21800,2,Yes,8.3,4,6.1,1.8,No
56,Sales,17.3,3,4,35200,2,No,10.6,3,9.2,3.6,No
25,Human Resources,7.7,4,1,20000,7,No,10.1,4,7.2,3.0,No
23,Sales,4.9,1,4,58800,0,No,9.9,3,11.7,6.6,Yes
57,Research & Development,5.4,4,4,45000,4,No,19.4,3,7.2,5.9,No
53,Human Resources,7.8,4,3,28300,1,No,23.0,4,4.5,0.4,Yes
45,Sales,3.4,4,2,72100,1,No,13.2,3,15.6,0.1,No
48,Human Resources,4.6,1,4,47700,4,No,9.8,4,0.7,0.0,No
42,Research & Development,2.9,3,1,50200,0,No,19.9,3,10.6,3.8,Yes
24,Research & Development,13.2,4,2,49900,1,No,9.9,4,4.7,4.1,No
32,Sales,21.1,4,4,49900,2,No,16.8,3,0.9,0.0,No
23,Sales,17.9,2,1,49100,5,No,16.0,3,0.8,0.0,No
57,Research & Development,8.3,3,3,39300,2,No,19.5,3,4.5,1.9,No
46,Sales,8.4,2,3,30700,2,No,19.4,4,6.6,0.9,No
34,Research & Development,4.1,4,4,44600,4,No,10.1,3,2.5,0.3,No
45,Research & Development,0.8,3,2,64900,3,No,18.9,2,0.3,0.0,No
29,Research & Development,4.7,3,4,40600,1,No,8.6,3,15.1,5.9,No
46,Sales,6.9,4,4,36800,5,No,10.7,3,1.7,2.1,No
26,Sales,9.9,4,1,34700,0,No,18.5,3,4.3,1.8,No
59,Research & Development,2.1,4,4,64000,6,No,23.7,3,10.1,1.8,No
32,Research & Development,6.1,3,3,39500,1,Yes,23.3,3,4.5,0.6,No
29,Research & Development,0.8,2,2,38800,4,No,14.0,4,3.1,2.1,Yes
59,Research & Development,1.7,3,3,66300,1,No,16.2,3,9.9,0.1,No
39,Research & Development,3.1,3,2,49600,4,Yes,18.8,4,2.1,3.0,Yes
31,Research & Development,6.8,2,2,32600,4,Yes,21.3,3,3.8,0.3,No
37,Research & Development,1.4,2,3,40500,4,No,18.5,3,6.5,0.3,No
29,Research & Development,14.5,3,2,50900,1,No,17.1,4,10.0,4.4,No
45,Sales,27.8,2,3,67900,3,No,9.5,3,1.3,0.8,No
37,Sales,5.9,3,2,77400,6,Yes,20.9,4,30.6,1.1,No
46,Sales,6.9,2,3,46700,7,Yes,22.6,2,2.9,6.2,Yes
32,Sales,6.4,3,4,52500,3,No,13.4,4,10.0,2.8,No
38,Research & Development,5.5,4,3,64900,1,No,12.5,4,0.2,0.0,No
29,Research & Development,57.2,2,4,41200,2,No,11.9,3,2.5,2.3,No
39,Research & Development,1.7,2,3,35600,0,No,24.4,3,2.5,4.4,No
35,Research & Development,3.8,1,1,46200,2,No,24.5,3,2.4,0.2,Yes
53,Human Resources,19.4,1,3,27000,3,No,16.3,3,0.2,0.0,No
51,Sales,10.3,3,3,51200,1,No,24.2,3,14.6,2.5,No
59,Research & Development,0.6,4,1,78700,1,No,10.5,3,5.4,1.8,No
49,Research & Development,17.4,2,3,32400,3,No,11.8,4,11.3,3.8,No
37,Research & Development,13.2,2,4,30800,4,No,9.7,3,3.8,1.8,No
40,Sales,3.1,3,2,36400,3,Yes,15.8,2,4.9,3.4,No
32,Human Resources,4.2,4,4,25800,2,No,18.0,4,1.9,1.2,No
46,Sales,13.9,4,1,31900,5,No,17.2,3,9.7,3.0,Yes
36,Sales,7.8,2,4,28900,1,No,11.5,4,9.3,9.2,No
30,Human Resources,9.7,1,4,31600,1,No,22.4,4,3.5,0.9,No
41,Research & Development,0.4,1,3,35900,7,No,11.0,3,2.0,1.4,Yes
25,Research & Development,3.4,3,3,30800,1,Yes,21.1,4,7.5,5.6,No
30,Sales,4.2,3,4,31900,2,No,10.4,3,12.2,0.4,No
55,Research & Development,13.7,2,2,65600,1,No,23.2,4,2.5,3.2,No
44,Research & Development,5.2,2,3,58500,3,No,8.7,3,3.8,15.8,Yes
56,Research & Development,3.6,1,3,47100,2,No,18.5,3,23.0,4.0,No
47,Research & Development,0.3,4,3,71600,3,Yes,20.0,1,1.7,5.7,No
25,Research & Development,8.7,2,2,43100,2,Yes,14.5,3,5.0,1.9,No
26,Human Resources,0.0,4,2,37100,3,No,9.2,3,7.7,0.8,No
56,Sales,10.9,3,2,24200,2,No,20.4,3,0.0,0.0,No
30,Sales,14.4,3,1,66500,5,No,11.2,3,0.9,0.0,No
40,Human Resources,17.9,2,3,31700,3,Yes,23.3,3,7.4,2.0,No
40,Sales,6.7,2,3,43500,3,Yes,14.6,3,15.4,5.3,Yes
27,Research & Development,28.1,2,3,26200,0,No,20.9,4,3.2,3.5,No
29,Research & Development,16.3,4,4,93000,0,No,19.7,4,0.2,0.0,No
42,Sales,19.3,3,1,20200,2,No,23.3,4,4.6,9.0,No
59,Human Resources,9.5,2,4,44200,0,No,18.6,2,6.6,0.9,No
53,Research & Development,23.9,3,3,28100,2,No,19.5,3,0.7,0.0,No
57,Sales,1.0,4,2,47500,4,No,15.7,4,0.3,0.0,No
55,Sales,15.3,3,4,33100,2,No,11.1,3,3.4,3.6,No
27,Research & Development,4.3,3,4,28700,2,No,10.9,3,5.7,2.7,No
32,Research & Development,0.7,3,4,41200,2,Yes,14.0,1,12.2,1.2,No
28,Research & Development,4.4,2,1,38600,3,No,12.9,3,2.4,1.8,No
29,Research & Development,4.5,3,3,51300,2,Yes,10.9,3,11.7,1.8,No
42,Sales,5.8,3,3,30300,0,No,15.8,3,9.3,5.6,Yes
53,Sales,6.7,3,4,29600,5,No,10.9,3,2.2,8.9,No
53,Human Resources,39.0,1,4,36500,2,No,12.5,3,2.3,2.1,No
43,Human Resources,7.7,4,3,33500,3,Yes,10.0,4,17.2,4.1,No
26,Research & Development,2.3,3,4,46200,1,No,14.9,2,14.5,2.1,No
53,Sales,0.3,4,2,33600,2,Yes,24.7,2,8.2,0.0,No
51,Research & Development,7.1,2,1,66900,2,No,17.7,4,0.5,0.0,No
22,Research & Development,5.8,1,3,20600,3,No,16.9,4,4.9,3.9,No
52,Research & Development,2.7,3,3,30200,2,Yes,24.7,3,2.0,0.1,No
47,Research & Development,8.0,1,4,48400,1,Yes,18.6,1,23.1,0.5,No
28,Research & Development,4.8,3,3,50500,2,No,11.6,3,3.2,2.2,No
37,Sales,7.8,3,4,35800,5,No,24.3,3,4.1,2.4,No
23,Research & Development,0.2,3,1,23100,1,Yes,15.8,3,4.7,6.7,Yes
25,Research & Development,2.1,1,4,73500,2,No,8.2,3,8.0,8.8,No
57,Sales,6.2,2,2,71100,1,Yes,13.5,3,9.4,0.1,No
26,Research & Development,7.9,2,3,59200,3,No,17.5,3,2.5,0.0,No
22,Research & Development,5.4,1,4,36800,4,No,16.9,2,4.0,1.4,No
54,Human Resources,29.8,2,2,34200,4,Yes,19.1,3,3.3,2.0,Yes
45,Human Resources,8.5,1,4,23800,2,No,11.5,4,14.7,3.7,No
35,Human Resources,3.5,3,3,31200,4,Yes,13.9,3,0.3,0.0,No
44,Research & Development,41.3,2,4,30100,3,No,20.1,3,1.7,3.3,No
34,Research & Development,34.4,3,2,80000,6,No,24.2,3,8.0,4.5,No
42,Research & Development,11.6,1,1,54900,2,No,18.2,1,0.8,0.0,Yes
55,Research & Development,2.2,3,3,42700,4,No,10.2,4,0.8,0.0,No
57,Research & Development,0.1,3,1,64500,3,No,18.2,3,4.5,3.5,Yes
36,Sales,25.6,4,3,31200,2,No,15.7,2,6.3,4.2,No
56,Research & Development,22.2,3,4,44600,7,Yes,23.9,3,3.3,2.9,No
51,Sales,6.9,2,4,79100,3,No,24.2,4,0.9,0.0,No
22,Sales,3.1,4,3,20000,0,No,9.4,4,6.6,2.2,No
23,Research & Development,11.8,4,1,29400,0,No,19.3,2,3.5,2.9,Yes
56,Research & Development,0.9,3,3,42800,6,No,23.0,4,5.1,2.3,No
49,Research & Development,18.2,4,1,36300,2,No,22.8,3,10.9,1.8,No
45,Research & Development,28.7,2,2,37800,1,Yes,11.3,4,1.4,1.2,No
35,Sales,5.2,2,2,47500,2,No,12.8,3,2.2,0.0,No
49,Human Resources,14.0,2,3,36500,2,No,14.2,3,7.2,3.2,No
36,Research & Development,0.5,1,1,53000,4,No,13.4,4,4.4,4.0,Yes
48,Research & Development,2.4,3,3,41300,3,No,13.4,1,17.6,2.6,No
29,Human Resources,5.6,2,3,20000,2,Yes,18.4,3,3.4,2.9,No
55,Research & Development,5.3,3,3,33700,1,No,14.1,3,1.8,0.2,No
36,Human Resources,14.4,2,2,20000,3,No,20.8,3,2.7,1.9,Yes
55,Research & Development,8.9,4,4,31300,1,No,17.2,3,12.7,1.2,No
39,Research & Development,12.5,1,1,37000,3,No,23.0,3,11.6,3.9,No
57,Research & Development,2.9,3,3,44700,5,No,17.3,3,30.0,0.3,No
44,Human Resources,2.4,3,4,26900,3,No,17.7,3,2.7,8.4,No
58,Human Resources,20.4,4,4,48600,4,Yes,19.5,3,6.3,3.5,No
33,Research & Development,19.9,4,4,71400,1,No,13.3,4,4.8,3.2,No
23,Sales,32.8,2,2,26600,1,Yes,17.4,3,2.0,6.8,Yes
34,Sales,20.9,4,2,38900,2,Yes,24.9,1,1.5,11.7,Yes
58,Sales,7.3,3,4,47900,7,Yes,17.9,1,1.3,5.6,No
37,Sales,5.7,4,3,50000,1,No,21.2,2,4.4,2.9,No
38,Research & Development,0.6,2,2,37300,1,No,9.8,3,3.5,1.5,Yes
30,Human Resources,0.7,3,3,60300,1,No,17.0,3,7.2,0.4,No
48,Research & Development,1.4,3,3,60700,2,No,20.6,3,2.8,5.3,Yes
24,Research & Development,0.6,4,2,46100,2,No,13.2,4,1.5,5.7,No
35,Human Resources,6.3,1,4,42200,2,Yes,10.4,3,2.8,0.7,No
59,Research & Development,0.7,3,3,43300,2,No,15.6,4,3.9,7.0,Yes
48,Research & Development,9.1,2,4,88200,2,Yes,15.2,1,4.5,0.4,No
25,Research & Development,32.1,4,4,67000,1,No,11.6,3,1.0,1.2,No
51,Sales,7.7,3,3,44300,2,No,17.1,3,0.5,0.0,No
29,Sales,12.6,3,4,30400,2,No,14.5,3,8.3,0.1,No
25,Research & Development,12.2,3,1,50000,3,Yes,12.8,3,2.5,1.8,No
39,Research & Development,6.7,3,4,46700,1,Yes,22.9,2,17.7,3.7,Yes
57,Research & Development,22.4,4,3,30400,1,No,8.5,3,0.7,0.0,No
25,Sales,3.6,2,2,33300,2,No,18.0,3,6.2,2.4,No
47,Research & Development,4.1,4,2,30500,2,No,24.9,3,0.6,0.0,No
50,Research & Development,6.6,4,4,65800,5,Yes,25.0,3,25.7,0.0,No
58,Research & Development,15.2,1,3,53700,3,Yes,14.8,3,4.7,0.7,Yes
24,Research & Development,8.8,2,4,34800,4,No,21.7,3,0.9,0.0,Yes
52,Human Resources,9.9,2,4,20700,1,Yes,16.4,1,0.2,0.0,Yes
29,Human Resources,5.3,1,4,24700,4,No,14.4,4,1.1,8.6,No
32,Sales,4.7,3,4,31300,4,No,20.3,2,2.2,0.2,No
32,Research & Development,8.1,2,2,36400,2,Yes,21.5,1,1.4,2.0,Yes
31,Research & Development,1.4,3,3,24100,0,No,18.5,3,1.5,0.5,No
55,Human Resources,14.8,2,2,22400,4,No,16.7,4,2.0,1.9,No
41,Research & Development,7.6,3,4,43100,1,No,8.1,3,6.9,5.2,No
24,Sales,6.5,2,1,21700,3,No,21.9,4,8.1,1.3,No
57,Research & Development,10.9,3,2,39300,2,No,13.1,3,3.7,0.7,No
32,Research & Development,22.4,1,3,47400,1,No,24.7,3,2.3,0.9,No
33,Sales,0.5,4,1,61200,2,No,12.8,3,1.1,4.9,No
48,Human Resources,0.2,4,3,23700,3,No,10.9,3,7.1,2.6,No
30,Research & Development,15.1,2,4,114700,3,No,21.8,3,11.9,5.9,No
56,Research & Development,15.1,4,4,55200,1,No,8.8,4,3.4,2.5,No
50,Research & Development,16.5,3,1,54300,3,No,18.0,3,4.1,0.5,No
24,Research & Development,46.0,4,3,69900,5,Yes,15.7,3,17.0,6.8,No
22,Research & Development,2.5,3,3,24500,3,No,16.3,4,0.2,0.0,No
36,Research & Development,0.2,2,2,59300,1,No,21.1,3,0.1,0.0,Yes
24,Research & Development,24.3,2,2,39200,2,No,18.3,4,1.1,0.8,Yes
47,Sales,6.7,3,3,37000,2,No,18.1,3,17.3,9.8,No
58,Research & Development,0.0,2,2,41700,2,Yes,20.8,3,4.0,1.7,Yes
24,Sales,15.2,3,3,39400,6,Yes,11.3,3,13.3,7.3,Yes
38,Human Resources,9.7,1,3,35500,4,Yes,23.2,4,0.0,0.0,No
47,Research & Development,7.5,1,2,44000,3,Yes,24.5,4,1.4,3.8,Yes
42,Research & Development,29.0,3,3,89500,2,No,13.3,4,4.8,3.6,No
43,Sales,4.1,2,4,55600,6,No,21.3,2,7.6,1.9,No
42,Research & Development,16.7,2,4,20000,3,No,11.3,3,0.7,0.0,No
24,Sales,4.1,3,2,20000,1,No,10.5,4,1.3,2.3,No
24,Research & Development,3.7,1,1,48000,4,No,17.1,3,2.1,2.5,No
38,Sales,0.9,3,4,44600,3,Yes,14.1,3,22.4,1.6,No
22,Human Resources,15.8,2,4,25900,1,No,14.2,3,5.7,1.2,No
37,Sales,0.3,3,4,42700,2,No,9.3,2,7.9,1.5,No
46,Research & Development,4.8,1,3,31600,2,No,14.3,3,1.5,1.9,No
25,Sales,1.1,3,3,22000,2,No,8.7,3,1.3,8.0,No
35,Research & Development,11.3,3,4,20000,4,No,13.8,3,3.2,0.6,No
37,Sales,4.2,2,3,22600,4,Yes,21.8,3,8.7,9.3,No
39,Research & Development,0.3,1,3,52400,3,No,11.8,3,2.1,1.6,No
29,Sales,2.4,3,3,28200,2,No,24.5,3,5.5,3.1,No
23,Sales,8.1,2,2,62100,2,No,18.5,4,0.1,0.0,Yes
48,Research & Development,2.9,3,4,62800,1,Yes,8.5,3,30.4,7.4,No
23,Research & Development,3.8,3,4,31200,0,Yes,9.9,3,2.8,1.7,No
25,Research & Development,12.9,3,3,40900,2,No,16.6,3,1.6,2.5,No
38,Research & Development,7.3,1,3,63600,4,No,12.5,3,1.4,1.0,No
36,Research & Development,10.5,4,4,43200,1,No,22.2,3,0.7,0.0,No
54,Sales,20.9,2,4,23000,2,No,17.3,3,1.1,2.1,No
57,Sales,28.2,4,3,42600,3,No,11.9,4,8.5,0.8,No
58,Research & Development,14.9,2,2,67200,1,No,13.9,3,2.1,1.6,No
57,Sales,22.7,1,4,21500,3,Yes,12.6,3,1.6,2.2,No
59,Research & Development,9.7,4,2,58900,3,No,19.3,4,1.2,2.9,Yes
56,Sales,1.0,2,3,62800,1,No,15.0,2,10.0,7.0,No
36,Research & Development,39.6,3,3,36600,4,No,11.2,2,5.0,1.8,No
54,Research & Development,3.4,1,4,45700,3,No,12.5,3,4.4,0.6,No
36,Sales,6.7,3,3,68600,0,No,12.0,4,12.9,0.4,No
41,Sales,1.6,4,3,34200,4,Yes,23.5,4,1.0,5.8,Yes
44,Research & Development,1.6,2,3,36100,3,Yes,17.4,1,1.0,0.3,Yes
45,Research & Development,11.0,3,3,47300,5,No,11.3,3,4.3,5.9,No
43,Sales,2.6,3,1,72900,2,No,17.5,4,7.4,1.7,No
23,Research & Development,1.1,3,2,61200,4,Yes,8.1,3,12.4,0.8,No
22,Research & Development,19.8,3,3,59500,2,No,8.9,3,3.5,1.3,No
25,Research & Development,29.9,4,2,43600,4,No,23.4,3,0.4,0.0,Yes
35,Research & Development,3.3,3,2,50800,2,No,12.1,4,0.1,0.0,Yes
57,Sales,8.0,3,3,24200,0,Yes,22.0,2,7.2,6.7,No
37,Sales,7.0,2,2,36700,5,No,20.1,4,4.6,3.9,No
55,Research & Development,2.7,2,4,81500,4,No,18.8,3,13.3,5.7,No
48,Research & Development,0.4,3,2,48600,3,No,24.6,3,2.4,10.3,Yes
38,Research & Development,4.5,2,1,48300,1,Yes,16.1,4,1.3,1.2,No
50,Sales,16.3,4,3,61200,5,No,20.6,2,13.6,1.8,Yes
25,Sales,13.2,3,3,41300,2,No,20.6,3,15.5,0.8,No
53,Sales,20.3,2,4,34300,0,Yes,17.2,3,30.7,1.1,No
48,Research & Development,6.0,2,4,39500,1,No,9.5,3,16.3,0.0,No
39,Sales,15.1,4,2,33600,3,No,14.6,3,2.5,6.3,No
46,Research & Development,13.0,3,2,46300,2,Yes,20.1,3,13.8,2.6,No
51,Research & Development,5.9,3,4,40500,1,Yes,20.6,2,7.1,5.0,No
29,Human Resources,3.6,3,4,24100,5,No,21.4,2,6.7,1.5,Yes
41,Sales,11.0,2,3,26400,2,No,14.0,2,1.0,1.4,No
31,Research & Development,1.6,3,4,39700,0,No,22.4,4,0.6,0.0,No
44,Sales,16.5,3,1,42800,4,Yes,11.5,2,0.8,0.0,Yes
36,Sales,41.3,4,2,32800,1,No,18.6,3,4.1,0.0,No
35,Sales,6.0,2,1,26500,5,No,10.3,4,5.6,4.4,No
22,Research & Development,19.7,1,4,52200,5,No,18.6,3,1.4,0.6,No
35,Research & Development,3.7,2,3,58300,1,No,20.8,3,3.4,8.0,No
25,Sales,25.9,2,3,57700,1,No,14.1,4,4.9,1.5,No
33,Human Resources,27.2,4,3,23600,0,Yes,8.1,4,2.3,2.2,Yes
28,Research & Development,3.0,2,4,29400,4,No,8.9,4,8.5,15.2,No
58,Sales,4.7,2,4,36900,3,No,8.9,4,0.7,0.0,No
22,Human Resources,6.7,2,4,35500,3,No,18.3,4,7.0,1.0,No
53,Human Resources,12.2,4,2,22400,5,No,20.9,3,0.6,0.0,Yes
52,Sales,8.1,1,3,22900,0,Yes,13.8,4,0.3,0.0,No
38,Sales,12.6,2,1,38200,2,Yes,16.5,1,1.0,0.3,Yes
34,Research & Development,9.7,1,2,21900,1,Yes,9.2,4,5.7,1.6,Yes
59,Sales,15.9,2,4,20000,2,No,21.9,3,5.9,1.9,No
28,Human Resources,2.8,1,1,30200,7,No,18.7,4,8.4,8.5,No
42,Research & Development,5.9,4,3,20000,2,Yes,8.3,2,1.5,0.4,No
26,Human Resources,0.1,1,4,21900,2,No,8.9,3,22.9,0.7,No
57,Sales,9.5,4,4,21400,2,No,9.3,1,2.7,1.1,No
36,Sales,42.8,2,3,26500,3,No,10.8,3,8.1,0.4,No
39,Human Resources,11.0,2,3,33100,1,No,11.2,3,9.5,0.7,No
44,Sales,12.5,4,1,26700,2,No,17.9,4,0.7,0.0,No
48,Research & Development,4.2,4,3,39500,4,Yes,24.0,2,9.5,14.5,No
33,Research & Development,3.5,2,2,32100,2,Yes,12.6,3,4.7,3.9,No
58,Sales,3.7,2,4,40700,3,No,11.8,3,1.6,8.1,Yes
58,Sales,3.3,2,4,28500,2,Yes,13.8,3,13.5,0.6,Yes
52,Sales,6.9,2,4,38500,3,No,9.8,2,11.2,1.9,No
29,Sales,5.5,3,3,21600,1,Yes,17.7,2,13.1,1.2,No
45,Sales,47.5,2,2,40400,7,No,8.9,4,3.1,7.7,No
30,Research & Development,19.7,2,4,46700,0,No,19.7,2,7.9,1.0,No
25,Sales,3.5,1,4,20000,6,Yes,11.4,4,4.7,2.0,No
32,Human Resources,1.9,2,4,23900,2,No,19.1,3,1.5,1.1,No
56,Sales,3.4,2,3,29200,1,No,13.8,4,2.3,5.1,No
28,Sales,5.4,4,3,34200,2,Yes,16.2,3,2.7,7.7,No
35,Sales,2.8,2,3,30400,5,Yes,11.7,4,11.0,2.8,No
44,Research & Development,13.7,2,2,26600,1,No,8.9,2,2.6,1.5,Yes
57,Sales,1.5,4,3,32500,1,No,12.2,1,13.5,0.1,No
22,Sales,38.7,3,3,35200,2,Yes,21.0,3,2.2,1.1,No
26,Sales,5.0,2,4,20000,3,Yes,14.8,2,18.9,3.0,No
46,Sales,22.8,3,2,40300,2,No,15.4,1,10.0,0.4,No
